dataset,task,algo,buildtime,querytime,params,file,software,ram-process-max,ram-system-max,cpu-process-max,cpu-system-max,process-wallclock,recall_description,recall
llama-eval,task2,deglib,85.06270599365234,0.037393420934677124,"mode=mode5,k_graph=32,k_ext=64,flas=1,num_runs=10,eps_search=0.18,max_dist=7000",,"{""display_name"": ""weighted-ancestor"", ""command"": ""python3 /app/search.py --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir"", ""vm_id"": ""deglib"", ""description"": """", ""source_code_active_branch"": ""tira-submission"", ""source_code_commit"": ""91465e22606bde5b84879b0fc6ad6bf069a206c0"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""git@github.com:Visual-Computing/sisap26-deglib.git"", ""href"": ""https://github.com/Visual-Computing/sisap26-deglib/tree/91465e22606bde5b84879b0fc6ad6bf069a206c0""}], ""public_image_name"": null, ""mount_config"": null}",6107,333007,232,46,174728 ms,"Ok, Results shape (1000, 30): assumed no self-loops, comparing columns [0:30]",0.8083
llama-eval,task2,IVF_MIPS_KMeans,2.420763387,0.085098883,"centroids=1024,nprobe=64,kmeans=5",,"{""display_name"": ""primordial-foremast"", ""command"": ""/app/entrypoint.sh"", ""vm_id"": ""luis"", ""description"": """", ""source_code_active_branch"": ""main"", ""source_code_commit"": ""8ae9cda35f931f8cf8b3c840fa36082ca3abd15d"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""https://github.com/Luisz1234/SISAP-Challenge"", ""href"": ""https://github.com/Luisz1234/SISAP-Challenge/tree/8ae9cda35f931f8cf8b3c840fa36082ca3abd15d""}], ""public_image_name"": null, ""mount_config"": null}",5931,333765,10,10,2762 ms,"Ok, Results shape (1000, 30): assumed no self-loops, comparing columns [0:30]",0.8285
llama-eval,task2,sganns_hnsw,93.92263650894165,0.21125531196594238,"sganns_hnsw,kp=1500",,"{""display_name"": ""final-fewer-parameters"", ""command"": ""/app/search.py --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir"", ""vm_id"": ""jack"", ""description"": ""docker doesn't seem to handle memmaps well, which I was using for storing the per-query-params pre-reranked results in the last submission. It prefers to OOM-kill instead of deallocating old pages.\nThis submission is exactly identical to the last one, except that it uses only 3 search parameters.\nDepending on the exact config of the host machine vs my machine, this may not matter, but I'm submitting this just-in-case."", ""source_code_active_branch"": ""main2"", ""source_code_commit"": ""212c2fbefb61ebf52364764f42f21b00233e70fb"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""https://github.com/jacketsj/sisap26-sganns.git"", ""href"": ""https://github.com/jacketsj/sisap26-sganns/tree/212c2fbefb61ebf52364764f42f21b00233e70fb""}], ""public_image_name"": null, ""mount_config"": null}",7409,334869,232,21,508585 ms,"Ok, Results shape (1000, 30): assumed no self-loops, comparing columns [0:30]",0.20566666666666666
llama-eval,task2,sganns_hnsw,93.92263650894165,0.42810487747192383,"sganns_hnsw,kp=3000",,"{""display_name"": ""final-fewer-parameters"", ""command"": ""/app/search.py --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir"", ""vm_id"": ""jack"", ""description"": ""docker doesn't seem to handle memmaps well, which I was using for storing the per-query-params pre-reranked results in the last submission. It prefers to OOM-kill instead of deallocating old pages.\nThis submission is exactly identical to the last one, except that it uses only 3 search parameters.\nDepending on the exact config of the host machine vs my machine, this may not matter, but I'm submitting this just-in-case."", ""source_code_active_branch"": ""main2"", ""source_code_commit"": ""212c2fbefb61ebf52364764f42f21b00233e70fb"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""https://github.com/jacketsj/sisap26-sganns.git"", ""href"": ""https://github.com/jacketsj/sisap26-sganns/tree/212c2fbefb61ebf52364764f42f21b00233e70fb""}], ""public_image_name"": null, ""mount_config"": null}",7409,334869,232,21,508585 ms,"Ok, Results shape (1000, 30): assumed no self-loops, comparing columns [0:30]",0.2768333333333333
llama-eval,task2,sganns_hnsw,93.92263650894165,2.8020999431610107,"sganns_hnsw,kp=15000",,"{""display_name"": ""final-fewer-parameters"", ""command"": ""/app/search.py --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir"", ""vm_id"": ""jack"", ""description"": ""docker doesn't seem to handle memmaps well, which I was using for storing the per-query-params pre-reranked results in the last submission. It prefers to OOM-kill instead of deallocating old pages.\nThis submission is exactly identical to the last one, except that it uses only 3 search parameters.\nDepending on the exact config of the host machine vs my machine, this may not matter, but I'm submitting this just-in-case."", ""source_code_active_branch"": ""main2"", ""source_code_commit"": ""212c2fbefb61ebf52364764f42f21b00233e70fb"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""https://github.com/jacketsj/sisap26-sganns.git"", ""href"": ""https://github.com/jacketsj/sisap26-sganns/tree/212c2fbefb61ebf52364764f42f21b00233e70fb""}], ""public_image_name"": null, ""mount_config"": null}",7409,334869,232,21,508585 ms,"Ok, Results shape (1000, 30): assumed no self-loops, comparing columns [0:30]",0.38176666666666664
llama-eval,task2,sganns_hnsw,93.92263650894165,4.277033567428589,"sganns_hnsw,kp=30000",,"{""display_name"": ""final-fewer-parameters"", ""command"": ""/app/search.py --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir"", ""vm_id"": ""jack"", ""description"": ""docker doesn't seem to handle memmaps well, which I was using for storing the per-query-params pre-reranked results in the last submission. It prefers to OOM-kill instead of deallocating old pages.\nThis submission is exactly identical to the last one, except that it uses only 3 search parameters.\nDepending on the exact config of the host machine vs my machine, this may not matter, but I'm submitting this just-in-case."", ""source_code_active_branch"": ""main2"", ""source_code_commit"": ""212c2fbefb61ebf52364764f42f21b00233e70fb"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""https://github.com/jacketsj/sisap26-sganns.git"", ""href"": ""https://github.com/jacketsj/sisap26-sganns/tree/212c2fbefb61ebf52364764f42f21b00233e70fb""}], ""public_image_name"": null, ""mount_config"": null}",7409,334869,232,21,508585 ms,"Ok, Results shape (1000, 30): assumed no self-loops, comparing columns [0:30]",0.3908333333333333
llama-eval,task2,sganns_hnsw,93.92263650894165,0.07230377197265625,"sganns_hnsw,kp=300",,"{""display_name"": ""final-fewer-parameters"", ""command"": ""/app/search.py --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir"", ""vm_id"": ""jack"", ""description"": ""docker doesn't seem to handle memmaps well, which I was using for storing the per-query-params pre-reranked results in the last submission. It prefers to OOM-kill instead of deallocating old pages.\nThis submission is exactly identical to the last one, except that it uses only 3 search parameters.\nDepending on the exact config of the host machine vs my machine, this may not matter, but I'm submitting this just-in-case."", ""source_code_active_branch"": ""main2"", ""source_code_commit"": ""212c2fbefb61ebf52364764f42f21b00233e70fb"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""https://github.com/jacketsj/sisap26-sganns.git"", ""href"": ""https://github.com/jacketsj/sisap26-sganns/tree/212c2fbefb61ebf52364764f42f21b00233e70fb""}], ""public_image_name"": null, ""mount_config"": null}",7409,334869,232,21,508585 ms,"Ok, Results shape (1000, 30): assumed no self-loops, comparing columns [0:30]",0.10713333333333333
llama-eval,task2,faissHNSW,233.69084429740906,0.5926449298858643,"index=(HNSW128,efConstruction=500),query=(efSearch=250)",,"{""display_name"": ""fermented-sandstone"", ""command"": ""python3 /app/search.py --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir"", ""vm_id"": ""dream-team"", ""description"": """", ""source_code_active_branch"": ""main"", ""source_code_commit"": ""08e18f52f7c2f9d795efd9afd6abb2937fea02f5"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""https://github.com/Coda-Research-Group/sisap26-dream-team"", ""href"": ""https://github.com/Coda-Research-Group/sisap26-dream-team/tree/08e18f52f7c2f9d795efd9afd6abb2937fea02f5""}], ""public_image_name"": null, ""mount_config"": null}",6389,337730,232,68,240468 ms,"Ok, Results shape (1000, 30): assumed no self-loops, comparing columns [0:30]",0.8508
llama-eval,task2,faissHNSW,233.69084429740906,0.8935215473175049,"index=(HNSW128,efConstruction=500),query=(efSearch=400)",,"{""display_name"": ""fermented-sandstone"", ""command"": ""python3 /app/search.py --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir"", ""vm_id"": ""dream-team"", ""description"": """", ""source_code_active_branch"": ""main"", ""source_code_commit"": ""08e18f52f7c2f9d795efd9afd6abb2937fea02f5"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""https://github.com/Coda-Research-Group/sisap26-dream-team"", ""href"": ""https://github.com/Coda-Research-Group/sisap26-dream-team/tree/08e18f52f7c2f9d795efd9afd6abb2937fea02f5""}], ""public_image_name"": null, ""mount_config"": null}",6389,337730,232,68,240468 ms,"Ok, Results shape (1000, 30): assumed no self-loops, comparing columns [0:30]",0.9059333333333334
llama-eval,task2,faissHNSW,233.69084429740906,0.40120792388916016,"index=(HNSW128,efConstruction=500),query=(efSearch=200)",,"{""display_name"": ""fermented-sandstone"", ""command"": ""python3 /app/search.py --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir"", ""vm_id"": ""dream-team"", ""description"": """", ""source_code_active_branch"": ""main"", ""source_code_commit"": ""08e18f52f7c2f9d795efd9afd6abb2937fea02f5"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""https://github.com/Coda-Research-Group/sisap26-dream-team"", ""href"": ""https://github.com/Coda-Research-Group/sisap26-dream-team/tree/08e18f52f7c2f9d795efd9afd6abb2937fea02f5""}], ""public_image_name"": null, ""mount_config"": null}",6389,337730,232,68,240468 ms,"Ok, Results shape (1000, 30): assumed no self-loops, comparing columns [0:30]",0.8176666666666667
llama-eval,task2,faissHNSW,233.69084429740906,0.6027660369873047,"index=(HNSW128,efConstruction=500),query=(efSearch=300)",,"{""display_name"": ""fermented-sandstone"", ""command"": ""python3 /app/search.py --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir"", ""vm_id"": ""dream-team"", ""description"": """", ""source_code_active_branch"": ""main"", ""source_code_commit"": ""08e18f52f7c2f9d795efd9afd6abb2937fea02f5"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""https://github.com/Coda-Research-Group/sisap26-dream-team"", ""href"": ""https://github.com/Coda-Research-Group/sisap26-dream-team/tree/08e18f52f7c2f9d795efd9afd6abb2937fea02f5""}], ""public_image_name"": null, ""mount_config"": null}",6389,337730,232,68,240468 ms,"Ok, Results shape (1000, 30): assumed no self-loops, comparing columns [0:30]",0.8747
llama-eval,task2,faissHNSW,233.69084429740906,0.2983207702636719,"index=(HNSW128,efConstruction=500),query=(efSearch=100)",,"{""display_name"": ""fermented-sandstone"", ""command"": ""python3 /app/search.py --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir"", ""vm_id"": ""dream-team"", ""description"": """", ""source_code_active_branch"": ""main"", ""source_code_commit"": ""08e18f52f7c2f9d795efd9afd6abb2937fea02f5"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""https://github.com/Coda-Research-Group/sisap26-dream-team"", ""href"": ""https://github.com/Coda-Research-Group/sisap26-dream-team/tree/08e18f52f7c2f9d795efd9afd6abb2937fea02f5""}], ""public_image_name"": null, ""mount_config"": null}",6389,337730,232,68,240468 ms,"Ok, Results shape (1000, 30): assumed no self-loops, comparing columns [0:30]",0.6913
llama-eval,task2,faissHNSW,233.69084429740906,0.800889253616333,"index=(HNSW128,efConstruction=500),query=(efSearch=350)",,"{""display_name"": ""fermented-sandstone"", ""command"": ""python3 /app/search.py --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir"", ""vm_id"": ""dream-team"", ""description"": """", ""source_code_active_branch"": ""main"", ""source_code_commit"": ""08e18f52f7c2f9d795efd9afd6abb2937fea02f5"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""https://github.com/Coda-Research-Group/sisap26-dream-team"", ""href"": ""https://github.com/Coda-Research-Group/sisap26-dream-team/tree/08e18f52f7c2f9d795efd9afd6abb2937fea02f5""}], ""public_image_name"": null, ""mount_config"": null}",6389,337730,232,68,240468 ms,"Ok, Results shape (1000, 30): assumed no self-loops, comparing columns [0:30]",0.8923333333333333
llama-eval,task2,faissHNSW,233.69084429740906,0.3899424076080322,"index=(HNSW128,efConstruction=500),query=(efSearch=150)",,"{""display_name"": ""fermented-sandstone"", ""command"": ""python3 /app/search.py --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir"", ""vm_id"": ""dream-team"", ""description"": """", ""source_code_active_branch"": ""main"", ""source_code_commit"": ""08e18f52f7c2f9d795efd9afd6abb2937fea02f5"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""https://github.com/Coda-Research-Group/sisap26-dream-team"", ""href"": ""https://github.com/Coda-Research-Group/sisap26-dream-team/tree/08e18f52f7c2f9d795efd9afd6abb2937fea02f5""}], ""public_image_name"": null, ""mount_config"": null}",6389,337730,232,68,240468 ms,"Ok, Results shape (1000, 30): assumed no self-loops, comparing columns [0:30]",0.7640666666666667
llama-eval,task2,falconn_ouroboros_recall_guarantee,0.257666117,6.77639802,"l=6,hash_bits=16,probes=550,patience=5,k=30,rotations=1",,"{""display_name"": ""frigid-dog"", ""command"": ""/app/ouroboros_submit --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir"", ""vm_id"": ""crusty-coders"", ""description"": """", ""source_code_active_branch"": ""main"", ""source_code_commit"": ""8555408c99605b00f30dc92cf4016d082f6f3a7d"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""https://github.com/MetricSearch/sisap_challenge_2026"", ""href"": ""https://github.com/MetricSearch/sisap_challenge_2026/tree/8555408c99605b00f30dc92cf4016d082f6f3a7d""}], ""public_image_name"": null, ""mount_config"": null}",8343,332996,19,52,91185 ms,"Ok, Results shape (1000, 30): assumed no self-loops, comparing columns [0:30]",0.8594666666666667
llama-eval,task2,falconn_ouroboros_recall_guarantee,0.257666117,6.877266243,"l=6,hash_bits=16,probes=500,patience=3,k=30,rotations=1",,"{""display_name"": ""frigid-dog"", ""command"": ""/app/ouroboros_submit --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir"", ""vm_id"": ""crusty-coders"", ""description"": """", ""source_code_active_branch"": ""main"", ""source_code_commit"": ""8555408c99605b00f30dc92cf4016d082f6f3a7d"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""https://github.com/MetricSearch/sisap_challenge_2026"", ""href"": ""https://github.com/MetricSearch/sisap_challenge_2026/tree/8555408c99605b00f30dc92cf4016d082f6f3a7d""}], ""public_image_name"": null, ""mount_config"": null}",8343,332996,19,52,91185 ms,"Ok, Results shape (1000, 30): assumed no self-loops, comparing columns [0:30]",0.8359666666666666
llama-eval,task2,falconn_ouroboros_recall_guarantee,0.257666117,4.672044101,"l=6,hash_bits=16,probes=450,patience=1,k=30,rotations=1",,"{""display_name"": ""frigid-dog"", ""command"": ""/app/ouroboros_submit --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir"", ""vm_id"": ""crusty-coders"", ""description"": """", ""source_code_active_branch"": ""main"", ""source_code_commit"": ""8555408c99605b00f30dc92cf4016d082f6f3a7d"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""https://github.com/MetricSearch/sisap_challenge_2026"", ""href"": ""https://github.com/MetricSearch/sisap_challenge_2026/tree/8555408c99605b00f30dc92cf4016d082f6f3a7d""}], ""public_image_name"": null, ""mount_config"": null}",8343,332996,19,52,91185 ms,"Ok, Results shape (1000, 30): assumed no self-loops, comparing columns [0:30]",0.7999
